name,id,numeric_id,variant_group,sort_order,additional_badges,role_badges,badges,sort_feature,template,type,railtype,year,end_year,service,cars,power,secondary_power,cyl_d,cyl_len,cyl_n,steam_psi,rpm,wheel_d,ihp,weight,tender_weight,loading_speed,tractive_effort,te_coeff,speed,kmhish_speed,secondary_speed,speed_conf,length,scale_len,width,height,capacity,voxel_size,ttd_len,tender,articulated_lengths,effect_unit,manual_lengths,manual_ttd_len,layout,pantograph_unit,new_sprites,reuse_sprites,animated,wagon_formation_modifier,vehicle_life,lifespan,run_cost_penalty,purchase_penalty,speed_cost_factor,power_cost_factor,te_cost_factor,year_multiplier,capacity_factor,type_run_cost,type_purchase_cost,cost,running_cost,cost_gbp,run_cost_gbp,double_headed,dvt,use_mu_engine_logic,inhibit_lead,tilting,multiple_working,requires_second_power_car,purchase_length,enable_param,intro_month,cargo_age_period,pax_special,cargo_handling,default_cargo,era_id,category,era_cat,power_class,length_text,power_text,units_text,bio,gameplay_text,brake_text,additional_text,has_aged_variant
BREL Class 466 “Networker”,class_466,3074,3073,375,,role/express_passenger,"flag/GB,power/electric,role/express_passenger",FEAT_TRAINS,multiple_unit,electric,THIRD_RAIL,1993,2025,2028,2,1500,,,,,,,,,72,,5,83,0.12,75,120,,,20.89,20.89,,3.77,84,198x0x56,12,,"4,4,4",0,,,"brel_networker,brel_networker_rear",,"0,0",brel_networker,,,32,43,-10,-20,15,7.5,4.15,0.88,5.6,0.85,1.725,48,61,"£37,500","£4,956",,,,,,class_465,,,,6,185,,,PASS,lbr,EMU (Express),lbr_EMU (Express),electric_THIRD_RAIL,{BLACK}Length: {GOLD}1.5 tiles{},,{BLACK}Cars: {GOLD}2,"The Class 466 was a shorter Class 465, used for small branch line service and to strengthen peak services up to 10 cars as needed.",,,"{BLACK}Cars: {GOLD}2{}{BLACK}Length: {GOLD}1.5 tiles{}{SILVER}The Class 466 was a shorter Class 465, used for small branch line service and to strengthen peak services up to 10 cars as needed.",
"Bombardier Class 170 ""Turbostar""",class_170,3049,,376,,role/passenger,"flag/GB,power/diesel,role/passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,1998,2005,,2,1266,,,,,,,,,135,,5,180,0.13,100,160,,,23.62,21,2.69,3.77,63,198x40x56,12,,"4,4,4",,,,"turbostar,turbostar_rear",,"1,1",turbostar,,,29,,-15,-25,20,6.33,9,0.87,4.2,1,1.5,46,87,"£35,938","£7,069",,,,,,"class_141,class_150,class_151,class_153,class_153_mail,super_sprinter,express_sprinter_2car,express_sprinter_3car,sprinter_hybrid,class_170_3car",,,,3,185,,,PASS,prv,DMU,prv_DMU,diesel_RAIL,{BLACK}Length: {GOLD}1.5 tiles{},,{BLACK}Cars: {GOLD}2,"The Turbostar is a further development of the BR ""Networker"" units. It is used for regional and long distance services.",,,"{BLACK}Cars: {GOLD}2{}{BLACK}Length: {GOLD}1.5 tiles{}{SILVER}The Turbostar is a further development of the BR ""Networker"" units. It is used for regional and long distance services.",
"Bombardier Class 170 ""Turbostar""",class_170_3car,3050,3049,377,,role/passenger,"flag/GB,power/diesel,role/passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,1998,2005,,3,1266,,,,,,,,,135,,5,180,0.13,100,160,,,23.62,21,2.69,3.77,63,198x40x56,12,,"4,4,4",,,,"turbostar,turbostar_mid,turbostar_rear",,"0,1,0",turbostar,,,29,,-15,-25,20,6.33,9,0.87,6.3,1,1.5,49,92,"£38,281","£7,475",,,,,,"class_141,class_150,class_151,class_153,class_153_mail,super_sprinter,express_sprinter_2car,express_sprinter_3car,sprinter_hybrid,class_170",,,,3,185,,,PASS,prv,DMU,prv_DMU,diesel_RAIL,{BLACK}Length: {GOLD}2.3 tiles{},,{BLACK}Cars: {GOLD}3,"The Turbostar is a further development of the BR ""Networker"" units. It is used for regional and long distance services.",,,"{BLACK}Cars: {GOLD}3{}{BLACK}Length: {GOLD}2.3 tiles{}{SILVER}The Turbostar is a further development of the BR ""Networker"" units. It is used for regional and long distance services.",
"Alstom Class 175 ""Coradia""",class_175_coradia,257,,378,,role/passenger,"flag/GB,power/diesel,role/passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,2000,,,2,900,,,,,,,,,98,,5,120,0.12,100,160,,,23.71,23.71,,,69,238x0x0,14,,"4,6,4",,,,"class_175_coradia,class_175_coradia_rear",,"1,1",,,,22,,-6,-25,20,4.5,6,0.87,4.6,1,1.5,38,86,"£29,688","£6,988",,,,,,,,,,4,,,,PASS,prv,DMU,prv_DMU,diesel_RAIL,{BLACK}Length: {GOLD}1.8 tiles{},,{BLACK}Cars: {GOLD}2,"Originally operated by First North Western, the Class 175s were cascaded to services in Wales. They suffered early reliability problems, but work on braking systems and bogies has made a significant improvement.",,,"{BLACK}Cars: {GOLD}2{}{BLACK}Length: {GOLD}1.8 tiles{}{SILVER}Originally operated by First North Western, the Class 175s were cascaded to services in Wales. They suffered early reliability problems, but work on braking systems and bogies has made a significant improvement.",
"Alstom Class 460 ""Juniper""",alstom_juniper,258,,379,,role/express_passenger,"flag/GB,power/electric,role/express_passenger",FEAT_TRAINS,multiple_unit,electric,THIRD_RAIL,2000,2001,2012,8,3620,,,,,,,,,319,,5,240,0.08,100,160,,,,21,,,69,198x0x0,12,,"4,4,4",,,,"alstom_juniper,alstom_juniper_mid,alstom_juniper_mid,alstom_juniper_mid,alstom_juniper_mid,alstom_juniper_mid,alstom_juniper_mid,alstom_juniper_rear",,"1,1,0,0,0,0,0,1",,,,27,20,-15,-30,20,18.1,12,0.87,18.4,0.85,1.725,108,125,"£84,375","£10,156",,,,,,,,,param_max_mu_length < 2,4,205,,,PASS,prv,EMU (Express),prv_EMU (Express),electric_THIRD_RAIL,{BLACK}Length: {GOLD}6.0 tiles{},,{BLACK}Cars: {GOLD}8,"The Class 460 was built to replace locomotive-hauled services on the Gatwick Express. It had a short service life, with most units converted to Class 458/5 for suburban use.",,{YELLOW}10% bonus for long distance travel{},"{BLACK}Cars: {GOLD}8{}{BLACK}Length: {GOLD}6.0 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Class 460 was built to replace locomotive-hauled services on the Gatwick Express. It had a short service life, with most units converted to Class 458/5 for suburban use.",
"Alstom Class 460 ""Juniper""",alstom_juniper_4_tile,259,,380,,role/express_passenger,"flag/GB,power/electric,role/express_passenger",FEAT_TRAINS,multiple_unit,electric,THIRD_RAIL,2000,2001,2012,5,3620,,,,,,,,,199.375,,5,240,0.12,100,160,,,,21,,,69,198x0x0,12,,"4,4,4",,,,"alstom_juniper,alstom_juniper_mid,alstom_juniper_mid,alstom_juniper_mid,alstom_juniper_rear",,"0,0,0,0,0",alstom_juniper,,,27,20,-15,-30,20,18.1,12,0.87,11.5,0.85,1.725,95,111,"£74,219","£9,019",,,,,,class_458_5,,,param_max_mu_length == 2,4,205,,,PASS,prv,EMU (Express),prv_EMU (Express),electric_THIRD_RAIL,{BLACK}Length: {GOLD}3.8 tiles{},,{BLACK}Cars: {GOLD}5,"The Class 460 was built to replace locomotive-hauled services on the Gatwick Express. It had a short service life, with most units converted to Class 458/5 for suburban use.",,{YELLOW}10% bonus for long distance travel{},"{BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}3.8 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Class 460 was built to replace locomotive-hauled services on the Gatwick Express. It had a short service life, with most units converted to Class 458/5 for suburban use.",
"Alstom Class 458/5 ""5JUP""",class_458_5,3086,258,381,,role/express_passenger,"flag/GB,power/electric,role/express_passenger",FEAT_TRAINS,multiple_unit,electric,THIRD_RAIL,2012,,,5,3620,,,,,,,,,200,,5,240,0.12,100,160,,,,21,,,54,198x0x0,12,,"4,4,4",,,,"class_458,alstom_juniper_mid,alstom_juniper_mid,alstom_juniper_mid,class_458_rear",,"1,0,0,0,1",class_458,,,27,,-15,-30,20,18.1,12,0.85,9,0.85,1.725,88,103,"£68,750","£8,369",,,,,,"alstom_juniper,alstom_juniper_4_tile",,,,4,205,,,PASS,mod,EMU (Express),mod_EMU (Express),electric_THIRD_RAIL,{BLACK}Length: {GOLD}3.8 tiles{},,{BLACK}Cars: {GOLD}5,"The suburban conversion of ex-class 460 trains, now through-gangwayed and in 5 car formations. 4 of the former Class 460 baggage vehicles were scrapped as part of the conversion program.",,{YELLOW}10% bonus for long distance travel{},"{BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}3.8 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The suburban conversion of ex-class 460 trains, now through-gangwayed and in 5 car formations. 4 of the former Class 460 baggage vehicles were scrapped as part of the conversion program.",
"Alstom Class 180 ""Adelante""",class_180_adelante,260,,382,,role/express_passenger,"flag/GB,power/diesel,role/express_passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,2001,,,5,2250,,,,,,,,,252.5,,4,190,0.08,125,200,,,23.71,23.71,,,57,238x0x0,14,,"4,6,4",,,,"class_180_adelante,class_180_adelante_mid,class_180_adelante_mid,class_180_adelante_mid,class_180_adelante_rear",,"1,1,0,0,1",,,,22,,-8,-30,25,11.25,9.5,0.87,9.5,1,2,101,130,"£78,906","£10,563",,,,,,,,,param_max_mu_length < 2,7,,,,PASS,prv,DMU (Express),prv_DMU (Express),diesel_RAIL,{BLACK}Length: {GOLD}4.4 tiles{},,{BLACK}Cars: {GOLD}5,"Unusually for a high speed unit, the Class 180 uses a diesel-hydraulic transmission. Unfortunately the units suffered reliability problems both before and after launch.",,,"{BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}4.4 tiles{}{SILVER}Unusually for a high speed unit, the Class 180 uses a diesel-hydraulic transmission. Unfortunately the units suffered reliability problems both before and after launch.",
"Alstom Class 180 ""Adelante""",class_180_adelante_4_tile,261,,383,,role/express_passenger,"flag/GB,power/diesel,role/express_passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,2001,,,4,2250,,,,,,,,,203,,4,190,0.09,125,200,,,23.71,23.71,,,57,238x0x0,14,,"4,6,4",,,,"class_180_adelante,class_180_adelante_mid,class_180_adelante_mid,class_180_adelante_rear",,"0,0,0,0",class_180_adelante,,,22,,-8,-30,25,11.25,9.5,0.87,7.6,1,2,97,125,"£75,781","£10,156",,,,,,,,,param_max_mu_length == 2,7,,,,PASS,prv,DMU (Express),prv_DMU (Express),diesel_RAIL,{BLACK}Length: {GOLD}3.5 tiles{},,{BLACK}Cars: {GOLD}4,"Unusually for a high speed unit, the Class 180 uses a diesel-hydraulic transmission. Unfortunately the units suffered reliability problems both before and after launch.",,,"{BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.5 tiles{}{SILVER}Unusually for a high speed unit, the Class 180 uses a diesel-hydraulic transmission. Unfortunately the units suffered reliability problems both before and after launch.",
"Alstom Class 390 ""Pendolino""",pendolino_8car,262,,384,,role/express_passenger,"flag/GB,power/electric,role/express_passenger",FEAT_TRAINS,multiple_unit,electric,ELRL,2002,,,8,6920,,,,,,,,,422,,4,325,0.08,140,224,,,23.9,23.9,2.73,3.56,60,238x40x53,14,,"4,6,4",,,,"pendolino,pendolino_mid,pendolino_mid,pendolino_mid,pendolino_mid,pendolino_power,pendolino_mid,pendolino_rear",,"1,1,0,0,0,1,0,1",pendolino,,,29,,-15,-35,28,20,16.25,0.86,16,0.85,2.3,183,148,"£142,969","£12,025",,,,,1,,,,param_max_mu_length == 0,6,205,,,PASS,prv,EMU (Express),prv_EMU (Express),electric_ELRL,{BLACK}Length: {GOLD}7.0 tiles{},,{BLACK}Cars: {GOLD}8,The Pendolino is a tilting multiple unit with a design speed of 140mph.  The tilt system is supplied by Fiat Ferroviaria.,,{YELLOW}10% bonus for long distance travel{},{BLACK}Cars: {GOLD}8{}{BLACK}Length: {GOLD}7.0 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Pendolino is a tilting multiple unit with a design speed of 140mph.  The tilt system is supplied by Fiat Ferroviaria.,
"Alstom Class 390 ""Pendolino""",pendolino_9car,4263,262,385,,role/express_passenger,"flag/GB,power/electric,role/express_passenger",FEAT_TRAINS,multiple_unit,electric,ELRL,2002,,,9,8070,,,,,,,,,466,,4,325,0.07,140,224,,,23.9,23.9,2.73,3.56,60,238x40x53,14,,"4,6,4",,,,"pendolino,pendolino_mid,pendolino_mid,pendolino_mid,pendolino_mid,pendolino_power,pendolino_mid,pendolino_mid,pendolino_rear",,"0,0,0,0,0,0,0,0,0",pendolino,,,29,,-15,-35,28,20,16.25,0.86,18,0.85,2.3,189,152,"£147,656","£12,350",,,,,1,,,,param_max_mu_length == 0,6,205,,,PASS,prv,EMU (Express),prv_EMU (Express),electric_ELRL,{BLACK}Length: {GOLD}7.9 tiles{},,{BLACK}Cars: {GOLD}9,The Pendolino is a tilting multiple unit with a design speed of 140mph.  The tilt system is supplied by Fiat Ferroviaria.,,{YELLOW}10% bonus for long distance travel{},{BLACK}Cars: {GOLD}9{}{BLACK}Length: {GOLD}7.9 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Pendolino is a tilting multiple unit with a design speed of 140mph.  The tilt system is supplied by Fiat Ferroviaria.,
"Alstom Class 390 ""Pendolino""",pendolino_11car,4264,262,386,,role/express_passenger,"flag/GB,power/electric,role/express_passenger",FEAT_TRAINS,multiple_unit,electric,ELRL,2002,,,11,8070,,,,,,,,,567,,4,380,0.07,140,224,,,23.9,23.9,2.73,3.56,60,238x40x53,14,,"4,6,4",,,,"pendolino,pendolino_mid,pendolino_mid,pendolino_mid,pendolino_mid,pendolino_mid,pendolino_mid,pendolino_power,pendolino_mid,pendolino_mid,pendolino_rear",,"0,0,0,0,0,0,0,0,0,0,0",pendolino,,,29,,-15,-35,28,20,19,0.86,22,0.85,2.3,207,166,"£161,719","£13,488",,,,,1,,,,param_max_mu_length == 0,6,205,,,PASS,prv,EMU (Express),prv_EMU (Express),electric_ELRL,{BLACK}Length: {GOLD}9.7 tiles{},,{BLACK}Cars: {GOLD}11,The Pendolino is a tilting multiple unit with a design speed of 140mph.  The tilt system is supplied by Fiat Ferroviaria.,,{YELLOW}10% bonus for long distance travel{},{BLACK}Cars: {GOLD}11{}{BLACK}Length: {GOLD}9.7 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Pendolino is a tilting multiple unit with a design speed of 140mph.  The tilt system is supplied by Fiat Ferroviaria.,
"Alstom Class 390 ""Pendolino""",pendolino_6_tile,263,,387,,role/express_passenger,"flag/GB,power/electric,role/express_passenger",FEAT_TRAINS,multiple_unit,electric,ELRL,2002,,,6,6840,,,,,,,,,349.5,,4,325,0.09,140,224,,,23.9,23.9,2.73,3.56,60,238x40x53,14,,"4,6,4",,,,"pendolino,pendolino_mid,pendolino_mid,pendolino_power,pendolino_mid,pendolino_rear",,"0,0,0,0,0,0",pendolino,,,29,,-15,-35,28,20,16.25,0.86,12,0.85,2.3,173,140,"£135,156","£11,375",,,,,1,,,,param_max_mu_length == 1,6,205,,,PASS,prv,EMU (Express),prv_EMU (Express),electric_ELRL,{BLACK}Length: {GOLD}5.3 tiles{},,{BLACK}Cars: {GOLD}6,The Pendolino is a tilting multiple unit with a design speed of 140mph.  The tilt system is supplied by Fiat Ferroviaria.,,{YELLOW}10% bonus for long distance travel{},{BLACK}Cars: {GOLD}6{}{BLACK}Length: {GOLD}5.3 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Pendolino is a tilting multiple unit with a design speed of 140mph.  The tilt system is supplied by Fiat Ferroviaria.,
"Alstom Class 390 ""Pendolino""",pendolino_4_tile,264,,388,,role/express_passenger,"flag/GB,power/electric,role/express_passenger",FEAT_TRAINS,multiple_unit,electric,ELRL,2002,,,4,6840,,,,,,,,,233,,4,325,0.14,140,224,,,23.9,23.9,2.73,3.56,60,238x40x53,14,,"4,6,4",,,,"pendolino,pendolino_mid,pendolino_power,pendolino_rear",,"0,0,0,0",pendolino,,,29,,-15,-35,28,20,16.25,0.86,8,0.85,2.3,162,132,"£126,563","£10,725",,,,,1,,,,param_max_mu_length == 2,6,205,,,PASS,prv,EMU (Express),prv_EMU (Express),electric_ELRL,{BLACK}Length: {GOLD}3.5 tiles{},,{BLACK}Cars: {GOLD}4,The Pendolino is a tilting multiple unit with a design speed of 140mph.  The tilt system is supplied by Fiat Ferroviaria.,,{YELLOW}10% bonus for long distance travel{},{BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.5 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Pendolino is a tilting multiple unit with a design speed of 140mph.  The tilt system is supplied by Fiat Ferroviaria.,
"Bombardier Class 220 ""Voyager""",voyager,265,,389,,role/express_passenger,"flag/GB,power/diesel,role/express_passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,2002,,,4,3000,,,,,,,,,185.6,,5,185,0.10,125,200,,,23.8,23.8,2.73,,51,238x40x0,14,,"4,6,4",,,,"voyager,voyager_mid,voyager_mid,voyager_rear",,"1,1,0,1",,,,29,,-15,-35,25,15,9.25,0.86,6.8,1,2,98,124,"£76,563","£10,075",,,,,,,,,,9,205,,,PASS,prv,DMU (Express),prv_DMU (Express),diesel_RAIL,{BLACK}Length: {GOLD}3.5 tiles{},,{BLACK}Cars: {GOLD}4,"The Voyager is a high speed diesel multiple unit, built to replace both the HST and locomotive-hauled passenger services on the Cross Country route.",,{YELLOW}10% bonus for long distance travel{},"{BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.5 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Voyager is a high speed diesel multiple unit, built to replace both the HST and locomotive-hauled passenger services on the Cross Country route.",
"Bombardier Class 221 ""Super Voyager""",super_voyager,266,,390,,role/express_passenger,"flag/GB,power/diesel,role/express_passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,2002,,,5,3750,,,,,,,,,282,,5,270,0.10,125,200,,,23.8,23.8,2.73,,51,238x40x0,14,,"4,6,4",,,,"voyager,voyager_mid,voyager_mid,voyager_mid,voyager_rear",,"0,0,0,0,0",voyager,,,29,,-15,-35,25,18.75,13.5,0.86,8.5,1,2,120,148,"£93,750","£12,025",,,,,1,,,,param_max_mu_length < 2,10,205,,,PASS,prv,DMU (Express),prv_DMU (Express),diesel_RAIL,{BLACK}Length: {GOLD}4.4 tiles{},,{BLACK}Cars: {GOLD}5,"The Class 221 is outwardly very similar to the Class 220, but internally it has different bogies and features a tilt mechanism for faster cornering.",,{YELLOW}10% bonus for long distance travel{},"{BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}4.4 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Class 221 is outwardly very similar to the Class 220, but internally it has different bogies and features a tilt mechanism for faster cornering.",
"Bombardier Class 221 ""Super Voyager""",super_voyager_4_tile,267,,391,,role/express_passenger,"flag/GB,power/diesel,role/express_passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,2002,,,4,3750,,,,,,,,,225.6,,5,270,0.12,125,200,,,23.8,23.8,2.73,,51,238x40x0,14,,"4,6,4",,,,"voyager,voyager_mid,voyager_mid,voyager_rear",,"0,0,0,0",voyager,,,29,,-15,-35,25,18.75,13.5,0.86,6.8,1,2,116,143,"£90,625","£11,619",,,,,1,,,,param_max_mu_length == 2,10,205,,,PASS,prv,DMU (Express),prv_DMU (Express),diesel_RAIL,{BLACK}Length: {GOLD}3.5 tiles{},,{BLACK}Cars: {GOLD}4,"The Class 221 is outwardly very similar to the Class 220, but internally it has different bogies and features a tilt mechanism for faster cornering.",,{YELLOW}10% bonus for long distance travel{},"{BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.5 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Class 221 is outwardly very similar to the Class 220, but internally it has different bogies and features a tilt mechanism for faster cornering.",
"Bombardier Class 222 ""Meridian""",meridian_4car,3081,,392,,role/express_passenger,"flag/GB,power/diesel,role/express_passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,2003,,,4,3000,,,,,,,,,186.5,,5,216,0.12,125,200,,,23.8,23.8,2.73,,51,238x40x0,14,,"4,6,4",,,,"meridian,meridian_mid,meridian_mid,meridian_rear",,"1,1,0,1",meridian,,,29,,-15,-35,25,15,10.8,0.86,6.8,1,2,101,128,"£78,906","£10,400",,,,,,"meridian_5car,meridian_7car,meridian_9car",,,,10,205,,,PASS,prv,DMU (Express),prv_DMU (Express),diesel_RAIL,{BLACK}Length: {GOLD}3.5 tiles{},,{BLACK}Cars: {GOLD}4,"The Class 222 is the final development of the Bombardier DEMU series, built first for the Midland Main Line and later seeing service in Scotland and with Open-Access operators.",,{YELLOW}10% bonus for long distance travel{},"{BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.5 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Class 222 is the final development of the Bombardier DEMU series, built first for the Midland Main Line and later seeing service in Scotland and with Open-Access operators.",
"Bombardier Class 222 ""Meridian""",meridian_5car,3082,3081,393,,role/express_passenger,"flag/GB,power/diesel,role/express_passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,2003,,,5,3750,,,,,,,,,223.8,,5,270,0.12,125,200,,,23.8,23.8,2.73,,51,238x40x0,14,,"4,6,4",,,,"meridian,meridian_mid,meridian_mid,meridian_mid,meridian_rear",,"0,0,0,0,0",meridian,,,29,,-15,-35,25,18.75,13.5,0.86,8.5,1,2,120,147,"£93,750","£11,944",,,,,,"meridian_4car,meridian_7car,meridian_9car",,,param_max_mu_length < 2,10,205,,,PASS,prv,DMU (Express),prv_DMU (Express),diesel_RAIL,{BLACK}Length: {GOLD}4.4 tiles{},,{BLACK}Cars: {GOLD}5,"The Class 222 is the final development of the Bombardier DEMU series, built first for the Midland Main Line and later seeing service in Scotland and with Open-Access operators.",,{YELLOW}10% bonus for long distance travel{},"{BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}4.4 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Class 222 is the final development of the Bombardier DEMU series, built first for the Midland Main Line and later seeing service in Scotland and with Open-Access operators.",
"Bombardier Class 222 ""Meridian""",meridian_7car,3083,3081,394,,role/express_passenger,"flag/GB,power/diesel,role/express_passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,2003,,,7,5250,,,,,,,,,298.4,,5,378,0.13,125,200,,,23.8,23.8,2.73,,51,238x40x0,14,,"4,6,4",,,,"meridian,meridian_mid,meridian_mid,meridian_mid,meridian_mid,meridian_mid,meridian_rear",,"0,0,0,0,0,0,0",meridian,,,29,,-15,-35,25,20,18.9,0.86,11.9,1,2,143,172,"£111,719","£13,975",,,,,,"meridian_4car,meridian_5car,meridian_9car",,,param_max_mu_length < 1,10,205,,,PASS,prv,DMU (Express),prv_DMU (Express),diesel_RAIL,{BLACK}Length: {GOLD}6.2 tiles{},,{BLACK}Cars: {GOLD}7,"The Class 222 is the final development of the Bombardier DEMU series, built first for the Midland Main Line and later seeing service in Scotland and with Open-Access operators.",,{YELLOW}10% bonus for long distance travel{},"{BLACK}Cars: {GOLD}7{}{BLACK}Length: {GOLD}6.2 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Class 222 is the final development of the Bombardier DEMU series, built first for the Midland Main Line and later seeing service in Scotland and with Open-Access operators.",
"Bombardier Class 222 ""Meridian""",meridian_9car,3084,3081,395,,role/express_passenger,"flag/GB,power/diesel,role/express_passenger",FEAT_TRAINS,multiple_unit,diesel,RAIL,2003,,,9,6750,,,,,,,,,373,,5,486,0.13,125,200,,,23.8,23.8,2.73,,51,238x40x0,14,,"4,6,4",,,,"meridian,meridian_mid,meridian_mid,meridian_mid,meridian_mid,meridian_mid,meridian_mid,meridian_mid,meridian_rear",,"0,0,0,0,0,0,0,0,0",meridian,,,29,,-15,-35,25,20,20,0.86,15.3,1,2,153,183,"£119,531","£14,869",,,,,,"meridian_4car,meridian_5car,meridian_7car",,,param_max_mu_length < 1,10,205,,,PASS,prv,DMU (Express),prv_DMU (Express),diesel_RAIL,{BLACK}Length: {GOLD}7.9 tiles{},,{BLACK}Cars: {GOLD}9,"The Class 222 is the final development of the Bombardier DEMU series, built first for the Midland Main Line and later seeing service in Scotland and with Open-Access operators.",,{YELLOW}10% bonus for long distance travel{},"{BLACK}Cars: {GOLD}9{}{BLACK}Length: {GOLD}7.9 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Class 222 is the final development of the Bombardier DEMU series, built first for the Midland Main Line and later seeing service in Scotland and with Open-Access operators.",
